date,group_id,observer_id,focal_type,focal_id,time_of_arrival,focal_start_time,visibility,focal_activity_start_time,activity,species_of_tree,what_part_being_eaten,part_of_fruit_eaten,seed_eating_activity,tree_number,tree_canopy_height,feeding_start_time,feeding_end_time,start_time_feeding_rate,end_time_feeding_rate,amount_eaten,comments
2025-01-28,Pribon,"Rahadi, Herman, Rama",NN,Ewat,2025-01-28T05:11:00Z,2025-01-28T05:27:00Z,2,2025-01-28T11:54:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-28,Pribon,"Rahadi, Herman, Rama",NN,Ewat,2025-01-28T05:11:00Z,2025-01-28T05:27:00Z,2,2025-01-28T11:56:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Rahanjang bawi
2025-01-28,Pribon,"Rahadi, Herman, Rama",NN,Ewat,2025-01-28T05:11:00Z,2025-01-28T05:27:00Z,2,2025-01-28T12:04:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-28,Pribon,"Rahadi, Herman, Rama",NN,Ewat,2025-01-28T05:11:00Z,2025-01-28T05:27:00Z,2,2025-01-28T12:14:00Z,F,Maruang,veg,NA,NA,NA,atas,2025-01-28T12:13:59Z,2025-01-28T12:24:59Z,NA,NA,NA,"Makan bagian batang daun yang lembek, tetapi sulit feeding rate karena individu mengantung tertutup tajuk maruang"
2025-01-28,Pribon,"Rahadi, Herman, Rama",NN,Ewat,2025-01-28T05:11:00Z,2025-01-28T05:27:00Z,2,2025-01-28T12:25:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-28,Pribon,"Rahadi, Herman, Rama",NN,Ewat,2025-01-28T05:11:00Z,2025-01-28T05:27:00Z,2,2025-01-28T12:30:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Manggis hutan daun besar (MHDB)
2025-01-28,Pribon,"Rahadi, Herman, Rama",NN,Ewat,2025-01-28T05:11:00Z,2025-01-28T05:27:00Z,2,2025-01-28T12:33:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-28,Pribon,"Rahadi, Herman, Rama",NN,Ewat,2025-01-28T05:11:00Z,2025-01-28T05:27:00Z,1,2025-01-28T12:37:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Kayu sapat, Cuaca berawan"
2025-01-28,Pribon,"Rahadi, Herman, Rama",NN,Ewat,2025-01-28T05:11:00Z,2025-01-28T05:27:00Z,2,2025-01-28T12:40:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-28,Pribon,"Rahadi, Herman, Rama",NN,Ewat,2025-01-28T05:11:00Z,2025-01-28T05:27:00Z,1,2025-01-28T12:50:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Ewat masuk ke pohon Bengaris
2025-01-28,Pribon,"Rahadi, Herman, Rama",NN,Ewat,2025-01-28T05:11:00Z,2025-01-28T05:27:00Z,1,2025-01-28T14:00:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,"Pohon tidur sore Ewat di pohon Bengaris, Individu sudah duduk"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T07:11:00Z,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Jumpa Jaka dan kelompoknya (Pandawa)  di transek WS-870, individu sedang sosial calling duet (Svoc duet) di pohon Meranti daun kecil"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T07:22:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T07:24:00Z,F,Akar sp1,yl,NA,telan semua,NA,tengah,NA,NA,NA,NA,NA,"Makan akar jenis tidak diketahui oleh pengamat, individu tidak begitu terlihat"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T07:30:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T07:35:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,"Bengaris, cuaca berawan"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T07:39:00Z,F,Nyatoh puntik,fr/M,dg+kul,telan semua,NA,atas,NA,NA,NA,NA,NA,"Sulit mengambil feeding rate, jarak individu sedikit jauh dari pengamat dan tertutup tajuk pohon"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T07:49:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T08:02:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,"Tarantang, berpindah sedikit ke pohon Bengaris"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T08:04:00Z,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Sosial calling duet (Svoc duet) dengan kelompoknya (Pandawa) di pohon Bengaris, kemudian berjalan sambil Svoc duet"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T08:22:00Z,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Selesai sosial calling duet (Svoc duet), bergantung di pohon hangkang"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T08:26:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Berjalan dengan perlahan (Pelan)
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T08:40:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Meranti daun kecil
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T08:42:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Individu berjalan dengan cepat, pengamat berusaha mengejar individu dengan kondisi transek tergenang air gambut"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,0,2025-01-29T08:50:00Z,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pergerakan Jaka tidak terlihat kembali oleh pengamat ,Jaka tidak terlihat dari sekitaran IS/P"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T09:07:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertemu Jaka kembali di pertengahan IS/P-N, individu mengeluarkan suara"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T09:17:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Lewang
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T09:24:00Z,F,Lewang,yl,NA,telan semua,NA,atas,NA,NA,NA,NA,NA,Jaka makan daun muda lewang tetapi tidak begitu jelas dan tidak bisa mengambil feeding rate
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T09:31:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pergerakan Jaka sangat cepat, berjalan menuju SA/P-N"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T09:44:00Z,F,Nyatoh puntik,fr/M,dg+kul,telan semua,NA,atas,NA,NA,NA,NA,NA,"Makan buah Nyato puntik, keberadaan individu sulit dilihat oleh peneliti dan mengambil feeding rate, cuaca menjadi mengelap (Mendung)"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T09:48:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Selesai makan, Jaka beristirahat di pohon Nyato puntik"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T09:52:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T09:56:00Z,F,Akar kamunda,veg,NA,telan semua,NA,tengah,NA,NA,NA,NA,NA,"Sulur Akar kamunda di pohon Meranti daun lebar, tidak bisa mengambil feeding rate karena ketutup tajuk pohon lainnya"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T10:00:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T10:04:00Z,F,Lunuk beringin,fr/M,sd+dg,telan semua,NA,tengah,NA,NA,2025-01-29T10:05:00Z,2025-01-29T10:06:00Z,27,NA
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T10:10:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T10:13:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Tarantang
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T10:15:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T10:17:00Z,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Tarantang
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,2,2025-01-29T10:20:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jaka kembali berjalan secara cepat
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T10:39:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Tutup kabali, tetapi posisi individu tidak begitu jelas oleh pengamat"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,1,2025-01-29T10:42:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Individu berjalan ke arah SA-M
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,0,2025-01-29T10:50:00Z,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pergerakan Jaka sudah tidak terlihat lagi, pengamat mancari ke beberapa transek SA-IS"
2025-01-29,Pandawa,"Herman, Uhit, Rama",FL,Jaka,2025-01-29T07:11:00Z,2025-01-29T07:11:00Z,0,2025-01-29T12:00:00Z,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jaka dinyatakan lost di SA/L
2025-01-31,Pandawa,Uhit,FL,Aoka,2025-01-31T06:05:00Z,2025-01-31T06:05:00Z,1,2025-01-31T06:05:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Jumpa Aoka di pohon Bengaris IS-50, Individu melakukan sosial calling duet (Svoc duet) dengan kelompoknya (Pandawa), terdapat tiga individu berkumpul"
2025-01-31,Pandawa,Uhit,FL,Aoka,2025-01-31T06:05:00Z,2025-01-31T06:05:00Z,2,2025-01-31T06:09:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Individu dan kelompok (Pandawa) berjalan ke arah transek JM, cuaca mendung"
2025-01-31,Pandawa,Uhit,FL,Aoka,2025-01-31T06:05:00Z,2025-01-31T06:05:00Z,0,2025-01-31T06:20:00Z,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pergerakan Aoka tidak diketahui oleh pengamat
2025-01-31,Pandawa,Uhit,FL,Aoka,2025-01-31T06:05:00Z,2025-01-31T06:05:00Z,0,2025-01-31T06:36:00Z,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aoka dinyatakan lost di transek WS-1050 m
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,1,2025-02-07T07:00:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jumpa Zuka dan kelompoknya (Pandawa) di WS/SA, cuaca cerah berawan"
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,2,2025-02-07T07:05:00Z,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Sosial calling (Svoc) duet di pohon Bengaris
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,2,2025-02-07T07:08:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,2,2025-02-07T07:10:00Z,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sosial calling (Svoc) duet di pohon Manggis hutan daun kecil (Mhdk), kemudian berpindah kepohon sebelahnya (Rahanjang hateu)"
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,2,2025-02-07T07:23:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setelah sosial calling (Svoc) duet, individu berjalan kembali"
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,1,2025-02-07T07:27:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Meranti
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,2,2025-02-07T07:29:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,1,2025-02-07T07:34:00Z,F,Lewang,yl,NA,NA,NA,atas,2025-02-07T07:34:00Z,2025-02-07T07:36:59Z,NA,NA,NA,Sulit mengambil feeding rate karena individu tertutup tajuk pohon Lewan
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,1,2025-02-07T07:37:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,0,2025-02-07T08:00:00Z,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,1,2025-02-07T08:10:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,0,2025-02-07T08:40:00Z,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-07,Pandawa,"Tasya, Rama, Uhit",FL,Zuka,2025-02-07T07:00:00Z,2025-02-07T07:00:00Z,0,2025-02-07T08:50:00Z,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zuka dinyatakan Lost transek WS-1000
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T07:50:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jumpa Ewit dan kelompoknya (Pribon) di transek AR/C, cuaca berawan"
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T07:53:00Z,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mipa, Ewit berjalan duluan dari Ewat, cuaca menjadi mendung"
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T07:56:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T07:58:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Urinasi dan defekasi di pohon Meranti
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:00:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:03:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Bengaris
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:10:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:15:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Meranti
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:17:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Berjalan mengikuti Sawit (induknya)
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:19:00Z,F,Serangga,ins,NA,NA,NA,atas,2025-02-10T08:19:00Z,2025-02-10T08:21:00Z,2025-02-10T08:19:00Z,2025-02-10T08:21:00Z,1,Hanya memakan 1 dan kembali berjalan lagi
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:21:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:25:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Hangkang, cuaca semakin mengelap (mendung)"
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:28:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,1,2025-02-10T08:30:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Nyato puntik
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:34:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:38:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Tatumbu putih
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:40:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:44:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:46:00Z,F,Akar kamunda,yl,NA,NA,NA,atas,2025-02-10T08:46:00Z,2025-02-10T08:48:00Z,2025-02-10T08:46:00Z,2025-02-10T08:47:00Z,3,Makan akar kamunda di pohon Hangkang
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:48:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:50:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Hangkang, kemudian berpindah ke pohon Fabaceae getah merah yang berada disebelah pohon Hangkang"
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T08:54:00Z,F,Fabaceae getah merah,yl,NA,NA,NA,atas,2025-02-10T08:53:59Z,2025-02-10T09:00:59Z,2025-02-10T08:57:00Z,2025-02-10T08:58:00Z,7,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:01:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:02:00Z,F,Akar kamunda,yl,NA,NA,NA,atas,2025-02-10T09:02:00Z,2025-02-10T09:04:00Z,NA,NA,NA,"Terlihat ewit memetik 4 daun muda, kemudian berjalan kembali"
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,3,2025-02-10T09:04:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,1,2025-02-10T09:05:00Z,F,Unknown,yl,NA,NA,NA,atas,2025-02-10T09:04:59Z,2025-02-10T09:06:00Z,NA,NA,NA,"Tidak diketahui jenisnya yang dimakan individu, Ewit makan di pohon sapat yang sudah mulai mengering"
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:06:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:07:00Z,F,Akar kamunda,yl,NA,NA,NA,atas,2025-02-10T09:06:59Z,2025-02-10T09:09:00Z,2025-02-10T09:07:00Z,2025-02-10T09:08:00Z,3,Meranti
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:09:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:12:00Z,F,Akar kuning,yl,NA,NA,NA,atas,2025-02-10T09:11:59Z,2025-02-10T09:13:59Z,2025-02-10T09:12:00Z,2025-02-10T09:13:00Z,3,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:14:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:28:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Lalas
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:30:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:38:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Mipa
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:42:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:44:00Z,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Tutup kabali
2025-02-10,Pribon,"Tasya, Radi, Rahadi",FL,Ewit,2025-02-10T07:50:00Z,2025-02-10T07:50:00Z,2,2025-02-10T09:47:00Z,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
